"Plot Title: Hobo#1-SN10369064"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369064, SEN S/N: 10369064)","Avg: Hourly Temperature, °C (LGR S/N: 10369064)","Max: Daily Temperature, °C (LGR S/N: 10369064)","Min: Daily Temperature, °C (LGR S/N: 10369064)","Coupler Attached (LGR S/N: 10369064)","Stopped (LGR S/N: 10369064)","End Of File (LGR S/N: 10369064)"
1957,08/19/19 09:00:00 AM,0.0,24.883,,,,,
1958,08/19/19 09:30:00 AM,0.0,,,,,,
1959,08/19/19 10:00:00 AM,0.0,24.883,,,,,
1960,08/19/19 10:30:00 AM,0.0,,,,,,
1961,08/19/19 11:00:00 AM,0.0,25.028,,,,,
1962,08/19/19 11:30:00 AM,0.0,,,,,,
1963,08/19/19 12:00:00 PM,0.0,25.028,,,,,
1964,08/19/19 12:30:00 PM,0.0,,,,,,
1965,08/19/19 01:00:00 PM,0.0,25.125,,,,,
1966,08/19/19 01:30:00 PM,0.0,,,,,,
1967,08/19/19 02:00:00 PM,0.0,25.222,,,,,
1968,08/19/19 02:30:00 PM,0.0,,,,,,
1969,08/19/19 03:00:00 PM,0.0,25.270,,,,,
1970,08/19/19 03:30:00 PM,0.0,,,,,,
1971,08/19/19 04:00:00 PM,0.0,25.270,,,,,
1972,08/19/19 04:30:00 PM,0.0,,,,,,
1973,08/19/19 05:00:00 PM,0.0,25.173,,,,,
1974,08/19/19 05:30:00 PM,0.0,,,,,,
1975,08/19/19 06:00:00 PM,0.0,25.076,,,,,
1976,08/19/19 06:30:00 PM,0.0,,,,,,
1977,08/19/19 07:00:00 PM,0.0,25.125,,,,,
1978,08/19/19 07:30:00 PM,0.0,,,,,,
1979,08/19/19 08:00:00 PM,0.0,25.125,,,,,
1980,08/19/19 08:30:00 PM,0.0,,,,,,
1981,08/19/19 09:00:00 PM,0.0,25.076,,,,,
1982,08/19/19 09:30:00 PM,0.0,,,,,,
1983,08/19/19 10:00:00 PM,0.0,24.883,,,,,
1984,08/19/19 10:30:00 PM,0.0,,,,,,
1985,08/19/19 11:00:00 PM,0.0,24.835,,,,,
1986,08/19/19 11:30:00 PM,0.0,,,,,,
1987,08/20/19 12:00:00 AM,0.0,24.835,25.125,24.641,,,
1988,08/20/19 12:30:00 AM,0.0,,,,,,
1989,08/20/19 01:00:00 AM,0.0,24.835,,,,,
1990,08/20/19 01:30:00 AM,0.0,,,,,,
1991,08/20/19 02:00:00 AM,0.0,24.835,,,,,
1992,08/20/19 02:30:00 AM,0.0,,,,,,
1993,08/20/19 03:00:00 AM,0.0,24.738,,,,,
1994,08/20/19 03:30:00 AM,0.0,,,,,,
1995,08/20/19 04:00:00 AM,0.0,24.738,,,,,
1996,08/20/19 04:30:00 AM,0.0,,,,,,
1997,08/20/19 05:00:00 AM,0.0,24.738,,,,,
1998,08/20/19 05:30:00 AM,0.0,,,,,,
1999,08/20/19 06:00:00 AM,0.0,25.028,,,,,
2000,08/20/19 06:30:00 AM,0.0,,,,,,
2001,08/20/19 07:00:00 AM,0.0,25.028,,,,,
2002,08/20/19 07:30:00 AM,0.0,,,,,,
2003,08/20/19 08:00:00 AM,0.0,24.931,,,,,
2004,08/20/19 08:30:00 AM,0.0,,,,,,
2005,08/20/19 09:00:00 AM,0.0,24.931,,,,,
2006,08/20/19 09:30:00 AM,0.0,,,,,,
2007,08/20/19 10:00:00 AM,0.0,24.931,,,,,
2008,08/20/19 10:30:00 AM,0.0,,,,,,
2009,08/20/19 11:00:00 AM,0.0,24.979,,,,,
2010,08/20/19 11:30:00 AM,0.0,,,,,,
2011,08/20/19 12:00:00 PM,0.0,24.979,,,,,
2012,08/20/19 12:30:00 PM,0.0,,,,,,
2013,08/20/19 01:00:00 PM,0.0,25.028,,,,,
2014,08/20/19 01:30:00 PM,0.0,,,,,,
2015,08/20/19 02:00:00 PM,0.0,24.689,,,,,
2016,08/20/19 02:30:00 PM,0.0,,,,,,
2017,08/20/19 03:00:00 PM,0.0,24.641,,,,,
2018,08/20/19 03:30:00 PM,0.0,,,,,,
2019,08/20/19 04:00:00 PM,0.0,24.738,,,,,
2020,08/20/19 04:30:00 PM,0.0,,,,,,
2021,08/20/19 05:00:00 PM,0.0,24.835,,,,,
2022,08/20/19 05:30:00 PM,0.0,,,,,,
2023,08/20/19 06:00:00 PM,0.0,24.787,,,,,
2024,08/20/19 06:30:00 PM,0.0,,,,,,
2025,08/20/19 07:00:00 PM,0.0,24.738,,,,,
2026,08/20/19 07:30:00 PM,0.0,,,,,,
2027,08/20/19 08:00:00 PM,0.0,24.931,,,,,
2028,08/20/19 08:30:00 PM,0.0,,,,,,
2029,08/20/19 09:00:00 PM,0.0,24.931,,,,,
2030,08/20/19 09:30:00 PM,0.0,,,,,,
2031,08/20/19 10:00:00 PM,0.0,24.931,,,,,
2032,08/20/19 10:30:00 PM,0.0,,,,,,
2033,08/20/19 11:00:00 PM,0.0,24.835,,,,,
2034,08/20/19 11:30:00 PM,0.0,,,,,,
2035,08/21/19 12:00:00 AM,0.0,24.835,25.028,24.641,,,
2036,08/21/19 12:30:00 AM,0.0,,,,,,
2037,08/21/19 01:00:00 AM,0.0,24.835,,,,,
2038,08/21/19 01:30:00 AM,0.0,,,,,,
2039,08/21/19 02:00:00 AM,0.0,24.738,,,,,
2040,08/21/19 02:30:00 AM,0.0,,,,,,
2041,08/21/19 03:00:00 AM,0.0,24.738,,,,,
2042,08/21/19 03:30:00 AM,0.0,,,,,,
2043,08/21/19 04:00:00 AM,0.0,24.738,,,,,
2044,08/21/19 04:30:00 AM,0.0,,,,,,
2045,08/21/19 05:00:00 AM,0.0,24.641,,,,,
2046,08/21/19 05:30:00 AM,0.0,,,,,,
2047,08/21/19 06:00:00 AM,21.5,24.931,,,,,
2048,08/21/19 06:30:00 AM,0.0,,,,,,
2049,08/21/19 06:42:16 AM,,,,,Logged,,
2050,08/21/19 06:42:23 AM,,,,,,Logged,Logged
