"Plot Title: KCA2020-08"
"#","Date Time, GMT-06:00","Max: Daily Temperature, °C (LGR S/N: 10731653)","Min: Daily Temperature, °C (LGR S/N: 10731653)","Avg: Hourly Temperature, °C (LGR S/N: 10731653)","Coupler Attached (LGR S/N: 10731653)","Host Connected (LGR S/N: 10731653)","Stopped (LGR S/N: 10731653)","End Of File (LGR S/N: 10731653)"
354,07/14/21 02:00:00 AM,,,6.776,,,,
355,07/14/21 03:00:00 AM,,,4.674,,,,
356,07/14/21 04:00:00 AM,,,4.467,,,,
357,07/14/21 05:00:00 AM,,,4.830,,,,
358,07/14/21 06:00:00 AM,,,5.500,,,,
359,07/14/21 07:00:00 AM,,,6.775,,,,
360,07/14/21 08:00:00 AM,,,8.877,,,,
361,07/14/21 09:00:00 AM,,,11.284,,,,
362,07/14/21 10:00:00 AM,,,11.090,,,,
363,07/14/21 11:00:00 AM,,,12.787,,,,
364,07/14/21 12:00:00 PM,,,9.817,,,,
365,07/14/21 01:00:00 PM,,,9.224,,,,
366,07/14/21 02:00:00 PM,,,10.550,,,,
367,07/14/21 03:00:00 PM,,,10.797,,,,
368,07/14/21 04:00:00 PM,,,12.449,,,,
369,07/14/21 05:00:00 PM,,,13.939,,,,
370,07/14/21 06:00:00 PM,,,8.878,,,,
371,07/14/21 07:00:00 PM,,,8.579,,,,
372,07/14/21 08:00:00 PM,,,5.805,,,,
373,07/14/21 09:00:00 PM,,,3.577,,,,
374,07/14/21 10:00:00 PM,,,2.675,,,,
375,07/14/21 11:00:00 PM,,,2.249,,,,
376,07/15/21 12:00:00 AM,33.639,-2.030,1.492,,,,
377,07/15/21 01:00:00 AM,,,0.728,,,,
378,07/15/21 02:00:00 AM,,,-0.325,,,,
379,07/15/21 03:00:00 AM,,,-0.718,,,,
380,07/15/21 04:00:00 AM,,,-1.057,,,,
381,07/15/21 05:00:00 AM,,,-1.570,,,,
382,07/15/21 06:00:00 AM,,,-1.458,,,,
383,07/15/21 07:00:00 AM,,,2.450,,,,
384,07/15/21 08:00:00 AM,,,11.175,,,,
385,07/15/21 09:00:00 AM,,,17.616,,,,
386,07/15/21 10:00:00 AM,,,23.343,,,,
387,07/15/21 11:00:00 AM,,,24.974,,,,
388,07/15/21 12:00:00 PM,,,31.676,,,,
389,07/15/21 01:00:00 PM,,,33.535,,,,
390,07/15/21 02:00:00 PM,,,30.740,,,,
391,07/15/21 03:00:00 PM,,,28.131,,,,
392,07/15/21 04:00:00 PM,,,30.305,,,,
393,07/15/21 05:00:00 PM,,,26.855,,,,
394,07/15/21 06:00:00 PM,,,25.758,,,,
395,07/15/21 07:00:00 PM,,,21.144,,,,
