"Plot Title: Hobo#22-SN10793186"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793186, SEN S/N: 10793186)","Avg: Hourly Temperature, °C (LGR S/N: 10793186)","Max: Daily Temperature, °C (LGR S/N: 10793186)","Min: Daily Temperature, °C (LGR S/N: 10793186)","Host Connected (LGR S/N: 10793186)","Coupler Attached (LGR S/N: 10793186)","Coupler Detached (LGR S/N: 10793186)","Stopped (LGR S/N: 10793186)","End Of File (LGR S/N: 10793186)"
442,07/07/21 04:00:00 PM,19977.9,34.852,,,,,,,
443,07/07/21 04:30:00 PM,17222.3,,,,,,,,
444,07/07/21 05:00:00 PM,13089.0,30.259,,,,,,,
445,07/07/21 05:30:00 PM,9644.5,,,,,,,,
446,07/07/21 06:00:00 PM,5511.1,21.160,,,,,,,
447,07/07/21 06:30:00 PM,731.9,,,,,,,,
448,07/07/21 07:00:00 PM,559.7,14.229,,,,,,,
449,07/07/21 07:30:00 PM,441.3,,,,,,,,
450,07/07/21 08:00:00 PM,301.4,11.574,,,,,,,
451,07/07/21 08:30:00 PM,129.2,,,,,,,,
452,07/07/21 09:00:00 PM,0.0,8.829,,,,,,,
453,07/07/21 09:30:00 PM,0.0,,,,,,,,
454,07/07/21 10:00:00 PM,0.0,9.226,,,,,,,
455,07/07/21 10:30:00 PM,0.0,,,,,,,,
456,07/07/21 11:00:00 PM,0.0,6.722,,,,,,,
457,07/07/21 11:30:00 PM,0.0,,,,,,,,
458,07/08/21 12:00:00 AM,0.0,4.933,50.180,3.683,,,,,
459,07/08/21 12:30:00 AM,0.0,,,,,,,,
460,07/08/21 01:00:00 AM,0.0,5.450,,,,,,,
461,07/08/21 01:30:00 AM,0.0,,,,,,,,
462,07/08/21 02:00:00 AM,0.0,4.779,,,,,,,
463,07/08/21 02:30:00 AM,0.0,,,,,,,,
464,07/08/21 03:00:00 AM,0.0,4.311,,,,,,,
465,07/08/21 03:30:00 AM,0.0,,,,,,,,
466,07/08/21 04:00:00 AM,0.0,3.945,,,,,,,
467,07/08/21 04:30:00 AM,0.0,,,,,,,,
468,07/08/21 05:00:00 AM,0.0,3.736,,,,,,,
469,07/08/21 05:30:00 AM,0.0,,,,,,,,
470,07/08/21 06:00:00 AM,473.6,5.550,,,,,,,
471,07/08/21 06:30:00 AM,1377.8,,,,,,,,
472,07/08/21 07:00:00 AM,2152.8,13.476,,,,,,,
473,07/08/21 07:30:00 AM,15155.7,,,,,,,,
474,07/08/21 08:00:00 AM,22044.6,27.531,,,,,,,
475,07/08/21 08:30:00 AM,27555.7,,,,,,,,
476,07/08/21 09:00:00 AM,39955.8,35.721,,,,,,,
477,07/08/21 09:30:00 AM,44089.2,,,,,,,,
478,07/08/21 10:00:00 AM,46844.8,41.698,,,,,,,
479,07/08/21 10:30:00 AM,46844.8,,,,,,,,
480,07/08/21 11:00:00 AM,44089.2,46.104,,,,,,,
481,07/08/21 11:30:00 AM,42711.4,,,,,,,,
482,07/08/21 12:00:00 PM,39955.8,49.161,,,,,,,
483,07/08/21 12:30:00 PM,38578.0,,,,,,,,
484,07/08/21 01:00:00 PM,38578.0,49.838,,,,,,,
485,07/08/21 01:30:00 PM,37200.2,,,,,,,,
486,07/08/21 02:00:00 PM,9644.5,37.525,,,,,,,
487,07/08/21 02:30:00 PM,33066.9,,,,,,,,
488,07/08/21 03:00:00 PM,8611.2,38.752,,,,,,,
489,07/08/21 03:30:00 PM,12400.1,,,,,,,,
490,07/08/21 04:00:00 PM,5511.1,27.681,,,,,,,
491,07/08/21 04:30:00 PM,8266.7,,,,,,,,
492,07/08/21 05:00:00 PM,6544.5,29.230,,,,,,,
493,07/08/21 05:30:00 PM,12400.1,,,,,,,,
494,07/08/21 06:00:00 PM,7577.8,25.752,,,,,,,
495,07/08/21 06:30:00 PM,2238.9,,,,,,,,
496,07/08/21 07:00:00 PM,2583.4,18.569,,,,,,,
497,07/08/21 07:30:00 PM,1313.2,,,,,,,,
498,07/08/21 08:00:00 PM,236.8,13.025,,,,,,,
499,07/08/21 08:30:00 PM,269.1,,,,,,,,
500,07/08/21 09:00:00 PM,0.0,12.642,,,,,,,
501,07/08/21 09:30:00 PM,0.0,,,,,,,,
502,07/08/21 10:00:00 PM,0.0,10.649,,,,,,,
503,07/08/21 10:30:00 PM,0.0,,,,,,,,
504,07/08/21 11:00:00 PM,0.0,8.530,,,,,,,
505,07/08/21 11:30:00 PM,0.0,,,,,,,,
506,07/09/21 12:00:00 AM,0.0,7.128,51.295,4.623,,,,,
507,07/09/21 12:30:00 AM,0.0,,,,,,,,
508,07/09/21 01:00:00 AM,0.0,6.166,,,,,,,
509,07/09/21 01:30:00 AM,0.0,,,,,,,,
510,07/09/21 02:00:00 AM,0.0,7.179,,,,,,,
511,07/09/21 02:30:00 AM,0.0,,,,,,,,
512,07/09/21 03:00:00 AM,0.0,8.332,,,,,,,
513,07/09/21 03:30:00 AM,0.0,,,,,,,,
514,07/09/21 04:00:00 AM,0.0,5.241,,,,,,,
515,07/09/21 04:30:00 AM,0.0,,,,,,,,
516,07/09/21 05:00:00 AM,0.0,4.779,,,,,,,
517,07/09/21 05:30:00 AM,0.0,,,,,,,,
518,07/09/21 06:00:00 AM,495.1,5.910,,,,,,,
519,07/09/21 06:30:00 AM,958.0,,,,,,,,
520,07/09/21 07:00:00 AM,4477.8,13.557,,,,,,,
521,07/09/21 07:30:00 AM,15844.5,,,,,,,,
522,07/09/21 08:00:00 AM,24800.2,28.662,,,,,,,
523,07/09/21 08:30:00 AM,24800.2,,,,,,,,
524,07/09/21 09:00:00 AM,37200.2,37.636,,,,,,,
525,07/09/21 09:30:00 AM,42711.4,,,,,,,,
526,07/09/21 10:00:00 AM,41333.6,44.029,,,,,,,
527,07/09/21 10:30:00 AM,39955.8,,,,,,,,
528,07/09/21 11:00:00 AM,37200.2,47.559,,,,,,,
529,07/09/21 11:30:00 AM,38578.0,,,,,,,,
530,07/09/21 12:00:00 PM,34444.7,48.436,,,,,,,
531,07/09/21 12:30:00 PM,6544.5,,,,,,,,
532,07/09/21 01:00:00 PM,30311.3,49.565,,,,,,,
533,07/09/21 01:30:00 PM,9300.1,,,,,,,,
534,07/09/21 02:00:00 PM,21355.7,38.080,,,,,,,
535,07/09/21 02:30:00 PM,6544.5,,,,,,,,
536,07/09/21 03:00:00 PM,5166.7,23.835,,,,,,,
537,07/09/21 03:30:00 PM,5338.9,,,,,,,,
538,07/09/21 04:00:00 PM,10677.8,31.014,,,,,,,
539,07/09/21 04:30:00 PM,7233.4,,,,,,,,
540,07/09/21 05:00:00 PM,6200.0,27.517,,,,,,,
541,07/09/21 05:30:00 PM,7577.8,,,,,,,,
542,07/09/21 06:00:00 PM,10333.4,26.278,,,,,,,
543,07/09/21 06:30:00 PM,2755.6,,,,,,,,
544,07/09/21 07:00:00 PM,1980.6,18.426,,,,,,,
545,07/09/21 07:30:00 PM,1894.5,,,,,,,,
546,07/09/21 08:00:00 PM,1108.7,16.380,,,,,,,
547,07/09/21 08:30:00 PM,473.6,,,,,,,,
548,07/09/21 09:00:00 PM,0.0,12.444,,,,,,,
549,07/09/21 09:30:00 PM,0.0,,,,,,,,
550,07/09/21 10:00:00 PM,0.0,9.125,,,,,,,
551,07/09/21 10:30:00 PM,0.0,,,,,,,,
552,07/09/21 11:00:00 PM,0.0,8.231,,,,,,,
553,07/09/21 11:30:00 PM,0.0,,,,,,,,
554,07/10/21 12:00:00 AM,0.0,7.380,50.456,0.232,,,,,
555,07/10/21 12:30:00 AM,0.0,,,,,,,,
556,07/10/21 01:00:00 AM,0.0,7.330,,,,,,,
557,07/10/21 01:30:00 AM,0.0,,,,,,,,
558,07/10/21 02:00:00 AM,0.0,6.111,,,,,,,
559,07/10/21 02:30:00 AM,0.0,,,,,,,,
560,07/10/21 03:00:00 AM,0.0,3.628,,,,,,,
561,07/10/21 03:30:00 AM,0.0,,,,,,,,
562,07/10/21 04:00:00 AM,0.0,2.780,,,,,,,
563,07/10/21 04:30:00 AM,0.0,,,,,,,,
564,07/10/21 05:00:00 AM,0.0,1.544,,,,,,,
565,07/10/21 05:30:00 AM,0.0,,,,,,,,
566,07/10/21 06:00:00 AM,269.1,0.397,,,,,,,
567,07/10/21 06:30:00 AM,559.7,,,,,,,,
568,07/10/21 07:00:00 AM,1636.1,11.185,,,,,,,
569,07/10/21 07:30:00 AM,23422.4,,,,,,,,
570,07/10/21 08:00:00 AM,27555.7,28.258,,,,,,,
571,07/10/21 08:30:00 AM,33066.9,,,,,,,,
572,07/10/21 09:00:00 AM,41333.6,39.027,,,,,,,
573,07/10/21 09:30:00 AM,42711.4,,,,,,,,
574,07/10/21 10:00:00 AM,42711.4,46.999,,,,,,,
575,07/10/21 10:30:00 AM,41333.6,,,,,,,,
576,07/10/21 11:00:00 AM,38578.0,50.249,,,,,,,
577,07/10/21 11:30:00 AM,37200.2,,,,,,,,
578,07/10/21 12:00:00 PM,31689.1,50.043,,,,,,,
579,07/10/21 12:30:00 PM,27555.7,,,,,,,,
580,07/10/21 01:00:00 PM,26178.0,48.173,,,,,,,
581,07/10/21 01:30:00 PM,24800.2,,,,,,,,
582,07/10/21 02:00:00 PM,22044.6,43.853,,,,,,,
583,07/10/21 02:30:00 PM,21355.7,,,,,,,,
584,07/10/21 03:00:00 PM,19977.9,38.998,,,,,,,
585,07/10/21 03:30:00 PM,18600.1,,,,,,,,
586,07/10/21 04:00:00 PM,17911.2,35.389,,,,,,,
587,07/10/21 04:30:00 PM,15155.7,,,,,,,,
588,07/10/21 05:00:00 PM,13089.0,30.764,,,,,,,
589,07/10/21 05:30:00 PM,10677.8,,,,,,,,
590,07/10/21 06:00:00 PM,5166.7,22.889,,,,,,,
591,07/10/21 06:30:00 PM,1894.5,,,,,,,,
592,07/10/21 07:00:00 PM,1636.1,16.951,,,,,,,
593,07/10/21 07:30:00 PM,1291.7,,,,,,,,
594,07/10/21 08:00:00 PM,818.1,12.203,,,,,,,
595,07/10/21 08:30:00 PM,183.0,,,,,,,,
596,07/10/21 09:00:00 PM,0.0,11.673,,,,,,,
597,07/10/21 09:30:00 PM,0.0,,,,,,,,
598,07/10/21 10:00:00 PM,0.0,10.504,,,,,,,
599,07/10/21 10:30:00 PM,0.0,,,,,,,,
600,07/10/21 11:00:00 PM,0.0,8.875,,,,,,,
601,07/10/21 11:30:00 PM,0.0,,,,,,,,
602,07/11/21 12:00:00 AM,0.0,4.673,45.326,1.112,,,,,
603,07/11/21 12:30:00 AM,0.0,,,,,,,,
604,07/11/21 01:00:00 AM,0.0,2.837,,,,,,,
605,07/11/21 01:30:00 AM,0.0,,,,,,,,
606,07/11/21 02:00:00 AM,0.0,3.837,,,,,,,
607,07/11/21 02:30:00 AM,0.0,,,,,,,,
608,07/11/21 03:00:00 AM,0.0,3.418,,,,,,,
609,07/11/21 03:30:00 AM,0.0,,,,,,,,
610,07/11/21 04:00:00 AM,0.0,1.980,,,,,,,
611,07/11/21 04:30:00 AM,0.0,,,,,,,,
612,07/11/21 05:00:00 AM,0.0,1.438,,,,,,,
613,07/11/21 05:30:00 AM,0.0,,,,,,,,
614,07/11/21 06:00:00 AM,215.3,1.330,,,,,,,
615,07/11/21 06:30:00 AM,1550.0,,,,,,,,
616,07/11/21 07:00:00 AM,3100.0,8.243,,,,,,,
617,07/11/21 07:30:00 AM,11711.2,,,,,,,,
618,07/11/21 08:00:00 AM,16533.4,21.293,,,,,,,
619,07/11/21 08:30:00 AM,22044.6,,,,,,,,
620,07/11/21 09:00:00 AM,26178.0,30.577,,,,,,,
621,07/11/21 09:30:00 AM,28933.5,,,,,,,,
622,07/11/21 10:00:00 AM,33066.9,38.283,,,,,,,
623,07/11/21 10:30:00 AM,33066.9,,,,,,,,
624,07/11/21 11:00:00 AM,33066.9,42.834,,,,,,,
625,07/11/21 11:30:00 AM,30311.3,,,,,,,,
626,07/11/21 12:00:00 PM,27555.7,45.201,,,,,,,
627,07/11/21 12:30:00 PM,24800.2,,,,,,,,
628,07/11/21 01:00:00 PM,23422.4,44.704,,,,,,,
629,07/11/21 01:30:00 PM,23422.4,,,,,,,,
630,07/11/21 02:00:00 PM,22044.6,41.928,,,,,,,
631,07/11/21 02:30:00 PM,20666.8,,,,,,,,
632,07/11/21 03:00:00 PM,18600.1,37.553,,,,,,,
633,07/11/21 03:30:00 PM,17222.3,,,,,,,,
634,07/11/21 04:00:00 PM,16533.4,33.801,,,,,,,
635,07/11/21 04:30:00 PM,14466.8,,,,,,,,
636,07/11/21 05:00:00 PM,12400.1,30.059,,,,,,,
637,07/11/21 05:30:00 PM,9644.5,,,,,,,,
638,07/11/21 06:00:00 PM,5166.7,22.879,,,,,,,
639,07/11/21 06:30:00 PM,2755.6,,,,,,,,
640,07/11/21 07:00:00 PM,2325.0,16.712,,,,,,,
641,07/11/21 07:30:00 PM,1636.1,,,,,,,,
642,07/11/21 08:00:00 PM,861.1,11.133,,,,,,,
643,07/11/21 08:30:00 PM,96.9,,,,,,,,
644,07/11/21 09:00:00 PM,0.0,11.139,,,,,,,
645,07/11/21 09:30:00 PM,0.0,,,,,,,,
646,07/11/21 10:00:00 PM,0.0,7.982,,,,,,,
647,07/11/21 10:30:00 PM,0.0,,,,,,,,
648,07/11/21 11:00:00 PM,0.0,6.012,,,,,,,
649,07/11/21 11:30:00 PM,0.0,,,,,,,,
650,07/12/21 12:00:00 AM,0.0,6.217,46.850,2.195,,,,,
651,07/12/21 12:30:00 AM,0.0,,,,,,,,
652,07/12/21 01:00:00 AM,0.0,4.406,,,,,,,
653,07/12/21 01:30:00 AM,0.0,,,,,,,,
654,07/12/21 02:00:00 AM,0.0,2.995,,,,,,,
655,07/12/21 02:30:00 AM,0.0,,,,,,,,
656,07/12/21 03:00:00 AM,0.0,2.356,,,,,,,
657,07/12/21 03:30:00 AM,0.0,,,,,,,,
658,07/12/21 04:00:00 AM,0.0,2.996,,,,,,,
659,07/12/21 04:30:00 AM,0.0,,,,,,,,
660,07/12/21 05:00:00 AM,0.0,2.570,,,,,,,
661,07/12/21 05:30:00 AM,0.0,,,,,,,,
662,07/12/21 06:00:00 AM,118.4,2.622,,,,,,,
663,07/12/21 06:30:00 AM,1237.9,,,,,,,,
664,07/12/21 07:00:00 AM,2927.8,8.745,,,,,,,
665,07/12/21 07:30:00 AM,8266.7,,,,,,,,
666,07/12/21 08:00:00 AM,15844.5,21.250,,,,,,,
667,07/12/21 08:30:00 AM,23422.4,,,,,,,,
668,07/12/21 09:00:00 AM,28933.5,32.314,,,,,,,
669,07/12/21 09:30:00 AM,33066.9,,,,,,,,
670,07/12/21 10:00:00 AM,34444.7,39.397,,,,,,,
671,07/12/21 10:30:00 AM,34444.7,,,,,,,,
672,07/12/21 11:00:00 AM,33066.9,45.225,,,,,,,
673,07/12/21 11:30:00 AM,33066.9,,,,,,,,
674,07/12/21 12:00:00 PM,23422.4,40.892,,,,,,,
675,07/12/21 12:30:00 PM,9300.1,,,,,,,,
676,07/12/21 01:00:00 PM,27555.7,40.557,,,,,,,
677,07/12/21 01:30:00 PM,24800.2,,,,,,,,
678,07/12/21 02:00:00 PM,23422.4,45.453,,,,,,,
679,07/12/21 02:30:00 PM,22044.6,,,,,,,,
680,07/12/21 03:00:00 PM,6544.5,41.166,,,,,,,
681,07/12/21 03:30:00 PM,20666.8,,,,,,,,
682,07/12/21 04:00:00 PM,18600.1,35.542,,,,,,,
683,07/12/21 04:30:00 PM,15844.5,,,,,,,,
684,07/12/21 05:00:00 PM,2927.8,27.168,,,,,,,
685,07/12/21 05:30:00 PM,4822.3,,,,,,,,
686,07/12/21 06:00:00 PM,3616.7,22.975,,,,,,,
687,07/12/21 06:30:00 PM,1722.2,,,,,,,,
688,07/12/21 07:00:00 PM,1980.6,18.331,,,,,,,
689,07/12/21 07:30:00 PM,1894.5,,,,,,,,
690,07/12/21 08:00:00 PM,1205.6,15.181,,,,,,,
691,07/12/21 08:30:00 PM,53.8,,,,,,,,
692,07/12/21 09:00:00 PM,0.0,10.059,,,,,,,
693,07/12/21 09:30:00 PM,0.0,,,,,,,,
694,07/12/21 10:00:00 PM,0.0,8.082,,,,,,,
695,07/12/21 10:30:00 PM,0.0,,,,,,,,
696,07/12/21 11:00:00 PM,0.0,9.800,,,,,,,
697,07/12/21 11:30:00 PM,0.0,,,,,,,,
698,07/13/21 12:00:00 AM,0.0,9.565,45.703,4.831,,,,,
699,07/13/21 12:30:00 AM,0.0,,,,,,,,
700,07/13/21 01:00:00 AM,0.0,7.229,,,,,,,
701,07/13/21 01:30:00 AM,0.0,,,,,,,,
702,07/13/21 02:00:00 AM,0.0,8.730,,,,,,,
703,07/13/21 02:30:00 AM,0.0,,,,,,,,
704,07/13/21 03:00:00 AM,0.0,7.428,,,,,,,
705,07/13/21 03:30:00 AM,0.0,,,,,,,,
706,07/13/21 04:00:00 AM,0.0,5.603,,,,,,,
707,07/13/21 04:30:00 AM,0.0,,,,,,,,
708,07/13/21 05:00:00 AM,0.0,4.986,,,,,,,
709,07/13/21 05:30:00 AM,0.0,,,,,,,,
710,07/13/21 06:00:00 AM,355.2,5.803,,,,,,,
711,07/13/21 06:30:00 AM,2238.9,,,,,,,,
712,07/13/21 07:00:00 AM,3100.0,11.354,,,,,,,
713,07/13/21 07:30:00 AM,5166.7,,,,,,,,
714,07/13/21 08:00:00 AM,9300.1,17.378,,,,,,,
715,07/13/21 08:30:00 AM,4133.4,,,,,,,,
716,07/13/21 09:00:00 AM,37200.2,28.198,,,,,,,
717,07/13/21 09:30:00 AM,15844.5,,,,,,,,
718,07/13/21 10:00:00 AM,13089.0,38.672,,,,,,,
719,07/13/21 10:30:00 AM,38578.0,,,,,,,,
720,07/13/21 11:00:00 AM,41333.6,42.489,,,,,,,
721,07/13/21 11:30:00 AM,33066.9,,,,,,,,
722,07/13/21 12:00:00 PM,33066.9,42.036,,,,,,,
723,07/13/21 12:30:00 PM,12400.1,,,,,,,,
724,07/13/21 01:00:00 PM,26178.0,42.794,,,,,,,
725,07/13/21 01:30:00 PM,17911.2,,,,,,,,
726,07/13/21 02:00:00 PM,12400.1,29.424,,,,,,,
727,07/13/21 02:30:00 PM,4994.5,,,,,,,,
728,07/13/21 03:00:00 PM,10677.8,27.371,,,,,,,
729,07/13/21 03:30:00 PM,8266.7,,,,,,,,
730,07/13/21 04:00:00 PM,8266.7,25.616,,,,,,,
731,07/13/21 04:30:00 PM,4133.4,,,,,,,,
732,07/13/21 05:00:00 PM,2325.0,20.520,,,,,,,
733,07/13/21 05:30:00 PM,3272.2,,,,,,,,
734,07/13/21 06:00:00 PM,118.4,15.566,,,,,,,
735,07/13/21 06:30:00 PM,43.1,,,,,,,,
736,07/13/21 07:00:00 PM,75.3,10.895,,,,,,,
737,07/13/21 07:30:00 PM,64.6,,,,,,,,
738,07/13/21 08:00:00 PM,64.6,10.894,,,,,,,
739,07/13/21 08:30:00 PM,0.0,,,,,,,,
740,07/13/21 09:00:00 PM,0.0,10.650,,,,,,,
741,07/13/21 09:30:00 PM,0.0,,,,,,,,
742,07/13/21 10:00:00 PM,0.0,9.471,,,,,,,
743,07/13/21 10:30:00 PM,0.0,,,,,,,,
744,07/13/21 11:00:00 PM,0.0,7.431,,,,,,,
745,07/13/21 11:30:00 PM,0.0,,,,,,,,
746,07/14/21 12:00:00 AM,0.0,8.232,23.966,2.837,,,,,
747,07/14/21 12:30:00 AM,0.0,,,,,,,,
748,07/14/21 01:00:00 AM,0.0,8.332,,,,,,,
749,07/14/21 01:30:00 AM,0.0,,,,,,,,
750,07/14/21 02:00:00 AM,0.0,5.959,,,,,,,
751,07/14/21 02:30:00 AM,0.0,,,,,,,,
752,07/14/21 03:00:00 AM,0.0,5.140,,,,,,,
753,07/14/21 03:30:00 AM,0.0,,,,,,,,
754,07/14/21 04:00:00 AM,0.0,5.757,,,,,,,
755,07/14/21 04:30:00 AM,0.0,,,,,,,,
756,07/14/21 05:00:00 AM,0.0,6.623,,,,,,,
757,07/14/21 05:30:00 AM,0.0,,,,,,,,
758,07/14/21 06:00:00 AM,21.5,7.430,,,,,,,
759,07/14/21 06:30:00 AM,258.3,,,,,,,,
760,07/14/21 07:00:00 AM,269.1,8.231,,,,,,,
761,07/14/21 07:30:00 AM,742.7,,,,,,,,
762,07/14/21 08:00:00 AM,1808.3,9.815,,,,,,,
763,07/14/21 08:30:00 AM,3444.5,,,,,,,,
764,07/14/21 09:00:00 AM,3961.1,12.783,,,,,,,
765,07/14/21 09:30:00 AM,7233.4,,,,,,,,
766,07/14/21 10:00:00 AM,4133.4,13.461,,,,,,,
767,07/14/21 10:30:00 AM,4305.6,,,,,,,,
768,07/14/21 11:00:00 AM,4994.5,14.037,,,,,,,
