"Plot Title: Hobo29-SN10793181"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793181, SEN S/N: 10793181)","Avg: Hourly Temperature, °C (LGR S/N: 10793181)","Max: Daily Temperature, °C (LGR S/N: 10793181)","Min: Daily Temperature, °C (LGR S/N: 10793181)"
304,07/15/19 11:00:00 PM,0.0,5.654,,
305,07/15/19 11:30:00 PM,0.0,,,
306,07/16/19 12:00:00 AM,0.0,4.779,46.083,3.155
307,07/16/19 12:30:00 AM,0.0,,,
308,07/16/19 01:00:00 AM,0.0,3.997,,
309,07/16/19 01:30:00 AM,0.0,,,
310,07/16/19 02:00:00 AM,0.0,3.419,,
311,07/16/19 02:30:00 AM,0.0,,,
312,07/16/19 03:00:00 AM,0.0,3.155,,
313,07/16/19 03:30:00 AM,0.0,,,
314,07/16/19 04:00:00 AM,0.0,5.345,,
315,07/16/19 04:30:00 AM,0.0,,,
316,07/16/19 05:00:00 AM,0.0,5.294,,
317,07/16/19 05:30:00 AM,0.0,,,
318,07/16/19 06:00:00 AM,43.1,5.192,,
319,07/16/19 06:30:00 AM,796.5,,,
320,07/16/19 07:00:00 AM,559.7,5.808,,
321,07/16/19 07:30:00 AM,1119.5,,,
322,07/16/19 08:00:00 AM,1248.6,8.727,,
323,07/16/19 08:30:00 AM,1463.9,,,
324,07/16/19 09:00:00 AM,3788.9,17.609,,
325,07/16/19 09:30:00 AM,21355.7,,,
326,07/16/19 10:00:00 AM,26178.0,28.714,,
327,07/16/19 10:30:00 AM,30311.3,,,
328,07/16/19 11:00:00 AM,37200.2,35.960,,
329,07/16/19 11:30:00 AM,42711.4,,,
330,07/16/19 12:00:00 PM,44089.2,42.113,,
331,07/16/19 12:30:00 PM,39955.8,,,
332,07/16/19 01:00:00 PM,33066.9,38.837,,
333,07/16/19 01:30:00 PM,11711.2,,,
334,07/16/19 02:00:00 PM,27555.7,41.733,,
335,07/16/19 02:30:00 PM,26178.0,,,
336,07/16/19 03:00:00 PM,23422.4,45.453,,
337,07/16/19 03:30:00 PM,22044.6,,,
338,07/16/19 04:00:00 PM,19977.9,42.764,,
339,07/16/19 04:30:00 PM,18600.1,,,
340,07/16/19 05:00:00 PM,16533.4,35.835,,
341,07/16/19 05:30:00 PM,14466.8,,,
342,07/16/19 06:00:00 PM,12400.1,27.373,,
343,07/16/19 06:30:00 PM,10333.4,,,
344,07/16/19 07:00:00 PM,2066.7,23.028,,
345,07/16/19 07:30:00 PM,1054.9,,,
346,07/16/19 08:00:00 PM,1324.0,15.472,,
347,07/16/19 08:30:00 PM,322.9,,,
348,07/16/19 09:00:00 PM,0.0,12.060,,
349,07/16/19 09:30:00 PM,0.0,,,
350,07/16/19 10:00:00 PM,0.0,8.678,,
351,07/16/19 10:30:00 PM,0.0,,,
352,07/16/19 11:00:00 PM,0.0,7.882,,
353,07/16/19 11:30:00 PM,0.0,,,
354,07/17/19 12:00:00 AM,0.0,7.280,43.723,3.998
355,07/17/19 12:30:00 AM,0.0,,,
356,07/17/19 01:00:00 AM,0.0,8.082,,
357,07/17/19 01:30:00 AM,0.0,,,
358,07/17/19 02:00:00 AM,0.0,7.982,,
359,07/17/19 02:30:00 AM,0.0,,,
360,07/17/19 03:00:00 AM,0.0,7.481,,
361,07/17/19 03:30:00 AM,0.0,,,
362,07/17/19 04:00:00 AM,0.0,7.229,,
363,07/17/19 04:30:00 AM,0.0,,,
364,07/17/19 05:00:00 AM,0.0,6.772,,
365,07/17/19 05:30:00 AM,0.0,,,
366,07/17/19 06:00:00 AM,53.8,4.675,,
367,07/17/19 06:30:00 AM,279.9,,,
368,07/17/19 07:00:00 AM,441.3,5.087,,
369,07/17/19 07:30:00 AM,968.8,,,
370,07/17/19 08:00:00 AM,1001.0,10.210,,
371,07/17/19 08:30:00 AM,1722.2,,,
372,07/17/19 09:00:00 AM,4305.6,19.194,,
373,07/17/19 09:30:00 AM,21355.7,,,
374,07/17/19 10:00:00 AM,26178.0,31.558,,
375,07/17/19 10:30:00 AM,31689.1,,,
376,07/17/19 11:00:00 AM,37200.2,39.348,,
377,07/17/19 11:30:00 AM,42711.4,,,
378,07/17/19 12:00:00 PM,44089.2,42.590,,
379,07/17/19 12:30:00 PM,30311.3,,,
380,07/17/19 01:00:00 PM,27555.7,39.957,,
381,07/17/19 01:30:00 PM,24800.2,,,
382,07/17/19 02:00:00 PM,18600.1,40.315,,
383,07/17/19 02:30:00 PM,10677.8,,,
384,07/17/19 03:00:00 PM,26178.0,37.274,,
385,07/17/19 03:30:00 PM,23422.4,,,
386,07/17/19 04:00:00 PM,13089.0,39.112,,
387,07/17/19 04:30:00 PM,19977.9,,,
388,07/17/19 05:00:00 PM,17222.3,35.532,,
389,07/17/19 05:30:00 PM,15155.7,,,
390,07/17/19 06:00:00 PM,11711.2,28.465,,
391,07/17/19 06:30:00 PM,8611.2,,,
392,07/17/19 07:00:00 PM,1054.9,19.434,,
393,07/17/19 07:30:00 PM,473.6,,,
394,07/17/19 08:00:00 PM,312.2,10.450,,
395,07/17/19 08:30:00 PM,43.1,,,
396,07/17/19 09:00:00 PM,0.0,6.621,,
397,07/17/19 09:30:00 PM,0.0,,,
398,07/17/19 10:00:00 PM,0.0,5.037,,
399,07/17/19 10:30:00 PM,0.0,,,
400,07/17/19 11:00:00 PM,0.0,4.207,,
401,07/17/19 11:30:00 PM,0.0,,,
402,07/18/19 12:00:00 AM,0.0,3.419,43.238,1.003
403,07/18/19 12:30:00 AM,0.0,,,
404,07/18/19 01:00:00 AM,0.0,2.889,,
405,07/18/19 01:30:00 AM,0.0,,,
406,07/18/19 02:00:00 AM,0.0,2.196,,
407,07/18/19 02:30:00 AM,0.0,,,
408,07/18/19 03:00:00 AM,0.0,1.980,,
