"Plot Title: Hobo 3 - S/N10369065"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369065, SEN S/N: 10369065)","Avg: Daily Temperature, °C (LGR S/N: 10369065)","Max: Hourly Temperature, °C (LGR S/N: 10369065)","Min: Hourly Temperature, °C (LGR S/N: 10369065)"
502,07/20/19 02:00:00 AM,0.0,,3.261,3.049
503,07/20/19 02:30:00 AM,0.0,,,
504,07/20/19 03:00:00 AM,0.0,,2.837,2.730
505,07/20/19 03:30:00 AM,0.0,,,
506,07/20/19 04:00:00 AM,0.0,,2.517,2.303
507,07/20/19 04:30:00 AM,0.0,,,
508,07/20/19 05:00:00 AM,0.0,,2.303,2.195
509,07/20/19 05:30:00 AM,0.0,,,
510,07/20/19 06:00:00 AM,96.9,,2.730,2.410
511,07/20/19 06:30:00 AM,419.8,,,
512,07/20/19 07:00:00 AM,505.9,,10.259,3.683
513,07/20/19 07:30:00 AM,8611.2,,,
514,07/20/19 08:00:00 AM,3272.2,,24.158,13.654
515,07/20/19 08:30:00 AM,19289.0,,,
516,07/20/19 09:00:00 AM,23422.4,,29.352,29.053
517,07/20/19 09:30:00 AM,24800.2,,,
518,07/20/19 10:00:00 AM,9300.1,,26.683,22.333
519,07/20/19 10:30:00 AM,10333.4,,,
520,07/20/19 11:00:00 AM,17222.3,,42.520,32.704
521,07/20/19 11:30:00 AM,44089.2,,,
522,07/20/19 12:00:00 PM,39955.8,,47.368,45.703
523,07/20/19 12:30:00 PM,39955.8,,,
524,07/20/19 01:00:00 PM,34444.7,,46.850,42.401
525,07/20/19 01:30:00 PM,24800.2,,,
526,07/20/19 02:00:00 PM,22044.6,,39.729,34.903
527,07/20/19 02:30:00 PM,22044.6,,,
528,07/20/19 03:00:00 PM,17911.2,,37.384,24.641
529,07/20/19 03:30:00 PM,5511.1,,,
530,07/20/19 04:00:00 PM,1636.1,,14.038,13.750
531,07/20/19 04:30:00 PM,4477.8,,,
532,07/20/19 05:00:00 PM,24800.2,,26.488,22.908
533,07/20/19 05:30:00 PM,22044.6,,,
534,07/20/19 06:00:00 PM,12400.1,,23.581,21.473
535,07/20/19 06:30:00 PM,9644.5,,,
536,07/20/19 07:00:00 PM,570.5,,14.804,11.334
537,07/20/19 07:30:00 PM,441.3,,,
538,07/20/19 08:00:00 PM,290.6,,9.768,8.082
539,07/20/19 08:30:00 PM,96.9,,,
540,07/20/19 09:00:00 PM,0.0,,6.471,5.450
541,07/20/19 09:30:00 PM,0.0,,,
542,07/20/19 10:00:00 PM,0.0,,5.552,4.831
543,07/20/19 10:30:00 PM,0.0,,,
544,07/20/19 11:00:00 PM,0.0,,4.415,3.893
545,07/20/19 11:30:00 PM,0.0,,,
546,07/21/19 12:00:00 AM,0.0,20.693,3.367,3.261
547,07/21/19 12:30:00 AM,0.0,,,
548,07/21/19 01:00:00 AM,0.0,,2.624,2.410
549,07/21/19 01:30:00 AM,0.0,,,
550,07/21/19 02:00:00 AM,0.0,,2.088,1.764
551,07/21/19 02:30:00 AM,0.0,,,
552,07/21/19 03:00:00 AM,0.0,,1.439,1.221
553,07/21/19 03:30:00 AM,0.0,,,
554,07/21/19 04:00:00 AM,0.0,,1.112,1.003
555,07/21/19 04:30:00 AM,0.0,,,
556,07/21/19 05:00:00 AM,0.0,,0.893,0.784
557,07/21/19 05:30:00 AM,0.0,,,
558,07/21/19 06:00:00 AM,43.1,,1.112,0.563
559,07/21/19 06:30:00 AM,226.0,,,
560,07/21/19 07:00:00 AM,333.7,,8.779,1.439
561,07/21/19 07:30:00 AM,8611.2,,,
562,07/21/19 08:00:00 AM,12400.1,,22.525,17.665
563,07/21/19 08:30:00 AM,14466.8,,,
564,07/21/19 09:00:00 AM,17911.2,,29.953,24.931
565,07/21/19 09:30:00 AM,22044.6,,,
566,07/21/19 10:00:00 AM,28933.5,,38.602,34.163
567,07/21/19 10:30:00 AM,37200.2,,,
568,07/21/19 11:00:00 AM,41333.6,,43.480,40.992
569,07/21/19 11:30:00 AM,42711.4,,,
570,07/21/19 12:00:00 PM,39955.8,,46.337,45.452
571,07/21/19 12:30:00 PM,37200.2,,,
572,07/21/19 01:00:00 PM,30311.3,,48.955,44.828
573,07/21/19 01:30:00 PM,22044.6,,,
574,07/21/19 02:00:00 PM,28933.5,,49.905,44.457
575,07/21/19 02:30:00 PM,41333.6,,,
576,07/21/19 03:00:00 PM,39955.8,,51.295,50.042
577,07/21/19 03:30:00 PM,34444.7,,,
578,07/21/19 04:00:00 PM,30311.3,,48.023,43.238
579,07/21/19 04:30:00 PM,24800.2,,,
580,07/21/19 05:00:00 PM,20666.8,,40.185,35.649
581,07/21/19 05:30:00 PM,16533.4,,,
582,07/21/19 06:00:00 PM,13777.9,,29.552,28.655
583,07/21/19 06:30:00 PM,10333.4,,,
584,07/21/19 07:00:00 PM,635.1,,19.472,14.709
585,07/21/19 07:30:00 PM,462.9,,,
586,07/21/19 08:00:00 PM,279.9,,12.690,10.944
587,07/21/19 08:30:00 PM,75.3,,,
588,07/21/19 09:00:00 PM,0.0,,9.373,7.983
589,07/21/19 09:30:00 PM,0.0,,,
590,07/21/19 10:00:00 PM,0.0,,7.079,6.471
591,07/21/19 10:30:00 PM,0.0,,,
592,07/21/19 11:00:00 PM,0.0,,6.370,5.450
593,07/21/19 11:30:00 PM,0.0,,,
594,07/22/19 12:00:00 AM,0.0,17.623,4.934,4.623
595,07/22/19 12:30:00 AM,0.0,,,
596,07/22/19 01:00:00 AM,0.0,,4.727,4.415
597,07/22/19 01:30:00 AM,0.0,,,
598,07/22/19 02:00:00 AM,0.0,,4.207,3.998
599,07/22/19 02:30:00 AM,0.0,,,
600,07/22/19 03:00:00 AM,0.0,,3.683,3.367
601,07/22/19 03:30:00 AM,0.0,,,
602,07/22/19 04:00:00 AM,0.0,,3.155,3.049
603,07/22/19 04:30:00 AM,0.0,,,
604,07/22/19 05:00:00 AM,0.0,,2.624,2.195
605,07/22/19 05:30:00 AM,0.0,,,
606,07/22/19 06:00:00 AM,96.9,,2.517,2.088
607,07/22/19 06:30:00 AM,258.3,,,
608,07/22/19 07:00:00 AM,387.5,,9.866,3.261
609,07/22/19 07:30:00 AM,8611.2,,,
610,07/22/19 08:00:00 AM,11711.2,,23.484,18.901
611,07/22/19 08:30:00 AM,14466.8,,,
612,07/22/19 09:00:00 AM,17222.3,,30.862,26.781
613,07/22/19 09:30:00 AM,22044.6,,,
614,07/22/19 10:00:00 AM,27555.7,,36.837,33.743
615,07/22/19 10:30:00 AM,34444.7,,,
616,07/22/19 11:00:00 AM,39955.8,,43.844,41.108
617,07/22/19 11:30:00 AM,41333.6,,,
618,07/22/19 12:00:00 PM,41333.6,,45.201,44.580
619,07/22/19 12:30:00 PM,37200.2,,,
620,07/22/19 01:00:00 PM,10333.4,,26.879,23.100
621,07/22/19 01:30:00 PM,14466.8,,,
622,07/22/19 02:00:00 PM,37200.2,,40.415,24.062
623,07/22/19 02:30:00 PM,3616.7,,,
624,07/22/19 03:00:00 PM,10677.8,,23.581,20.424
625,07/22/19 03:30:00 PM,9644.5,,,
626,07/22/19 04:00:00 PM,5166.7,,31.574,30.760
627,07/22/19 04:30:00 PM,24800.2,,,
628,07/22/19 05:00:00 PM,4650.0,,28.953,22.429
629,07/22/19 05:30:00 PM,5166.7,,,
630,07/22/19 06:00:00 PM,10677.8,,29.953,26.977
631,07/22/19 06:30:00 PM,7577.8,,,
632,07/22/19 07:00:00 PM,3616.7,,19.567,17.284
633,07/22/19 07:30:00 PM,1227.1,,,
634,07/22/19 08:00:00 PM,279.9,,14.613,12.690
635,07/22/19 08:30:00 PM,43.1,,,
636,07/22/19 09:00:00 PM,0.0,,10.651,9.176
637,07/22/19 09:30:00 PM,0.0,,,
638,07/22/19 10:00:00 PM,0.0,,7.582,6.471
639,07/22/19 10:30:00 PM,0.0,,,
640,07/22/19 11:00:00 PM,0.0,,5.655,5.037
641,07/22/19 11:30:00 PM,0.0,,,
642,07/23/19 12:00:00 AM,0.0,19.347,4.519,3.893
643,07/23/19 12:30:00 AM,0.0,,,
644,07/23/19 01:00:00 AM,0.0,,3.683,3.261
645,07/23/19 01:30:00 AM,0.0,,,
646,07/23/19 02:00:00 AM,0.0,,2.943,2.837
647,07/23/19 02:30:00 AM,0.0,,,
648,07/23/19 03:00:00 AM,0.0,,2.730,2.517
649,07/23/19 03:30:00 AM,0.0,,,
650,07/23/19 04:00:00 AM,0.0,,2.195,1.872
651,07/23/19 04:30:00 AM,0.0,,,
652,07/23/19 05:00:00 AM,0.0,,1.872,1.764
653,07/23/19 05:30:00 AM,0.0,,,
654,07/23/19 06:00:00 AM,107.6,,2.088,1.764
655,07/23/19 06:30:00 AM,333.7,,,
656,07/23/19 07:00:00 AM,710.4,,10.161,2.943
657,07/23/19 07:30:00 AM,8266.7,,,
658,07/23/19 08:00:00 AM,11711.2,,21.855,15.378
659,07/23/19 08:30:00 AM,14466.8,,,
660,07/23/19 09:00:00 AM,16533.4,,29.352,25.319
661,07/23/19 09:30:00 AM,22044.6,,,
662,07/23/19 10:00:00 AM,27555.7,,39.957,34.585
663,07/23/19 10:30:00 AM,35822.5,,,
664,07/23/19 11:00:00 AM,41333.6,,45.829,43.723
665,07/23/19 11:30:00 AM,42711.4,,,
666,07/23/19 12:00:00 PM,23422.4,,48.023,48.023
667,07/23/19 12:30:00 PM,41333.6,,,
668,07/23/19 01:00:00 PM,38578.0,,39.957,29.552
669,07/23/19 01:30:00 PM,9300.1,,,
670,07/23/19 02:00:00 PM,44089.2,,39.843,35.328
671,07/23/19 02:30:00 PM,49600.3,,,
672,07/23/19 03:00:00 PM,46844.8,,49.496,48.955
673,07/23/19 03:30:00 PM,44089.2,,,
674,07/23/19 04:00:00 PM,39955.8,,43.966,26.097
675,07/23/19 04:30:00 PM,5338.9,,,
676,07/23/19 05:00:00 PM,7577.8,,34.163,24.738
677,07/23/19 05:30:00 PM,13089.0,,,
678,07/23/19 06:00:00 PM,9300.1,,26.097,20.996
679,07/23/19 06:30:00 PM,3444.5,,,
680,07/23/19 07:00:00 PM,1722.2,,18.045,14.804
681,07/23/19 07:30:00 PM,721.2,,,
682,07/23/19 08:00:00 PM,344.4,,12.497,10.455
683,07/23/19 08:30:00 PM,43.1,,,
684,07/23/19 09:00:00 PM,0.0,,9.472,9.077
685,07/23/19 09:30:00 PM,0.0,,,
686,07/23/19 10:00:00 PM,0.0,,8.779,7.983
687,07/23/19 10:30:00 PM,0.0,,,
688,07/23/19 11:00:00 PM,0.0,,7.983,7.280
689,07/23/19 11:30:00 PM,0.0,,,
690,07/24/19 12:00:00 AM,0.0,20.384,7.582,6.268
691,07/24/19 12:30:00 AM,0.0,,,
692,07/24/19 01:00:00 AM,0.0,,5.244,4.623
693,07/24/19 01:30:00 AM,0.0,,,
694,07/24/19 02:00:00 AM,0.0,,4.207,3.893
695,07/24/19 02:30:00 AM,0.0,,,
696,07/24/19 03:00:00 AM,0.0,,3.472,3.155
697,07/24/19 03:30:00 AM,0.0,,,
698,07/24/19 04:00:00 AM,0.0,,2.943,2.730
699,07/24/19 04:30:00 AM,0.0,,,
700,07/24/19 05:00:00 AM,0.0,,3.155,2.730
701,07/24/19 05:30:00 AM,0.0,,,
702,07/24/19 06:00:00 AM,366.0,,5.037,3.367
703,07/24/19 06:30:00 AM,1722.2,,,
704,07/24/19 07:00:00 AM,2325.0,,12.304,8.082
705,07/24/19 07:30:00 AM,8611.2,,,
706,07/24/19 08:00:00 AM,8266.7,,22.046,16.618
707,07/24/19 08:30:00 AM,12400.1,,,
708,07/24/19 09:00:00 AM,15844.5,,31.472,26.292
709,07/24/19 09:30:00 AM,19977.9,,,
710,07/24/19 10:00:00 AM,17222.3,,38.602,29.053
711,07/24/19 10:30:00 AM,26178.0,,,
712,07/24/19 11:00:00 AM,30311.3,,44.580,43.480
713,07/24/19 11:30:00 AM,35822.5,,,
714,07/24/19 12:00:00 PM,37200.2,,52.437,49.496
715,07/24/19 12:30:00 PM,39955.8,,,
716,07/24/19 01:00:00 PM,31689.1,,49.496,39.389
717,07/24/19 01:30:00 PM,20666.8,,,
718,07/24/19 02:00:00 PM,16533.4,,36.511,33.118
719,07/24/19 02:30:00 PM,20666.8,,,
720,07/24/19 03:00:00 PM,15844.5,,33.014,30.558
721,07/24/19 03:30:00 PM,16533.4,,,
722,07/24/19 04:00:00 PM,16533.4,,30.154,28.853
723,07/24/19 04:30:00 PM,11711.2,,,
724,07/24/19 05:00:00 PM,10333.4,,38.379,33.430
725,07/24/19 05:30:00 PM,8611.2,,,
726,07/24/19 06:00:00 PM,9300.1,,31.880,30.963
727,07/24/19 06:30:00 PM,7577.8,,,
728,07/24/19 07:00:00 PM,2755.6,,20.424,17.570
729,07/24/19 07:30:00 PM,678.1,,,
730,07/24/19 08:00:00 PM,215.3,,15.378,13.846
731,07/24/19 08:30:00 PM,0.0,,,
732,07/24/19 09:00:00 PM,0.0,,11.334,10.553
733,07/24/19 09:30:00 PM,0.0,,,
734,07/24/19 10:00:00 PM,0.0,,10.944,10.357
735,07/24/19 10:30:00 PM,0.0,,,
736,07/24/19 11:00:00 PM,0.0,,10.063,9.373
737,07/24/19 11:30:00 PM,0.0,,,
738,07/25/19 12:00:00 AM,0.0,18.579,8.481,8.182
739,07/25/19 12:30:00 AM,0.0,,,
740,07/25/19 01:00:00 AM,0.0,,8.481,8.282
741,07/25/19 01:30:00 AM,0.0,,,
742,07/25/19 02:00:00 AM,0.0,,7.481,6.064
743,07/25/19 02:30:00 AM,0.0,,,
744,07/25/19 03:00:00 AM,0.0,,5.962,5.450
745,07/25/19 03:30:00 AM,0.0,,,
